letter,pad,page,kind,german,english,note,ruling
22,022,1,transcription-note,der Obrist Schleifen,der Obristin Schliefen,"Page 2 spells the name ""Schliefen""/""Schliefensche""; ""Obrist"" with feminine article suggests ""Obristin"" (the Colonel's widow). Not folded into translation.",
22,022,2,transcription-note,Nahme laßen Kummer,namenlosen Kummer,"""nameless grief"" fits the syntax as the second genitive-object of ""Grund Stoff zu"".",
22,022,2,transcription-note,stränkt sich mein Ehrgebühl,sträubt sich mein Ehrgefühl,"""my sense of honour rebels"" — both words are ordinary Kurrent misreadings.",
22,022,2,transcription-note,Meurourten,Meierowitz,"Same party named twice earlier in the sentence; ""Mucerowitz"" and ""Meurourten"" are likely the same name variously misread. Kept as transcribed.",
22,022,2,transcription-note,Sümerlos,schlummerlos / schlaflos,"""without sleep"" fits; the transcribed form is not a word.",
22,022,3,transcription-note,Pinseln,Winseln,"""Winseln und Betteln"" (whining and begging) is the standing idiom; P/W confusion is common in Kurrent.",
22,022,3,transcription-note,Vt,Ist,"Yields ""Ist es Honrichs auch, dann wehe ihm"".",
22,022,3,transcription-note,ich Liebe den zu sehr,ich liebe Sie zu sehr,Fits the deference structure and the preceding clause about the Prince's complaints.,
22,022,4,transcription-note,requirte,riskirte,"""riskirte, vom Regiment gejagt zu werden"" (risked being driven from the regiment) fits the son's need for money; as transcribed the sense is the reverse.",
22,022,4,transcription-note,M[?],Mit tiefster Ehrfurcht,"Standard formula preceding ""ersterbe""; only the initial M is legible.",
23,023,1,transcription-note,legt hin,letzthin,"""letzthin"" (lately) fits the clause; a single Kurrent misreading.",
23,023,1,transcription-note,Spörkel,Sportel,Court fees (Sporteln) appear repeatedly on pp. 3-4.,
23,023,1,transcription-note,faulche,welche,Relative pronoun required; w/f and l/u confusion in Kurrent.,
23,023,1,transcription-note,3500 ₰,3500 Rthl,"The Pfennig sign in the thousands position is implausible; cf. p. 3 ""3500 Rthl Papier Geld"".",
23,023,2,transcription-note,wahr thut es mich,weh thut es mir,"""weh thun"" (to grieve) fits the complaint; wahr/weh and mich/mir are common confusions.",
23,023,2,transcription-note,höhere muß,hören muß,"""hören muß"" (must hear) is required by the daß-clause that follows.",
23,023,3,transcription-note,Curraut,Courant,Currency denomination per termbase; a transcription slip.,
23,023,3,transcription-note,Glogansche,Glogauische,The Superior Provincial Court at Glogau.,
23,023,3,transcription-note,ganz fehlen besetzen,ganz Pohlen besetzen,"""fehlen"" for ""Pohlen"" fits the political news and p. 4's ""nehmen Pohlen"".",
23,023,3,transcription-note,Krierenae Rath,Kriegs- und Forstrath,"Von Triebenfeld's own title, garbled.",
23,023,4,transcription-note,Landemien,Laudemien,"Laudemium, the feudal transfer fee, is the term of art in this context.",
23,023,4,transcription-note,Klüßen,Rußen,P. 3 reports a rumour that the Russians would occupy Poland.,
23,023,4,transcription-note,Reifert,Seifert,"Named as Seifert two lines earlier; likely one man, S/R confusion in Kurrent.",
23,023,4,transcription-note,Möge,Münze,"P. 1 has ""einige hundert und Münze"" in the same request.",
24,024,1,transcription-note,gefragten,gehegten,"Standard collocation ""lange gehegten Wunsch""; Kurrent g/h and r/h confusions plausible.",
24,024,1,transcription-note,Geschlußsmanner,Geschäftsmänner,"""men of business"" is the evident sense; form as transcribed is not German.",
24,024,2,transcription-note,Säupreußen,Südpreußen,Page 1 has 'Südpreußischen'; 'Säupreußen' is almost certainly a d/u misreading.,
24,024,2,transcription-note,besten,bestehen,The list requires 'bestehen ... aus' (consist of).,
24,024,2,transcription-note,hinter Pexen in der Werthe,hinter Pesen (Posen) an der Warthe,Zagorowo lies on the Warthe beyond Posen; both toponyms look corrupt.,
24,024,3,transcription-note,Erben achtern,Erbpächtern,Parallel with 'Erbpachts Canon' above and with the list of tenure classes.,
24,024,3,transcription-note,Gefallen,Gefällen,Fiscal term 'beständige Gefälle' (permanent dues).,
24,024,3,transcription-note,Reverne,Revenüe,Evident intended word; final letters misread.,
24,024,3,transcription-note,Ziegeleinen,Ziegeleien,Brickworks; n/e confusion.,
24,024,4,transcription-note,Summa 366000,346000 (sum of the listed items),The listed items add to 346000 as transcribed; the discrepancy may lie in an item or in the total. Figure left as written.,
25,025,1,transcription-note,aran An girt,arrangirt,"Word-split artefact of the transcription; ""völlig arrangirt"" is the idiom.",
25,025,1,transcription-note,3 pl.,3 pCt.,"An interest rate offered by the Seehandlung is expected here; ""pCt."" is easily read as ""pl."" in Kurrent.",
25,025,1,transcription-note,tourrist,tournirt,"""die Sache so tournirt"" = ""has so contrived/turned the matter"" is period usage.",
25,025,1,transcription-note,die Bauren abermahls einen Aufstand erregt hatte,erregt hatten,"Plural subject requires ""hatten""; likely a transcription slip.",
25,025,2,transcription-note,für höchst sie,für Höchstdieselben,"Standard honorific pronoun for the Prince; ""höchst sie"" is a mechanical word-split.",
25,025,2,transcription-note,versagte,versetzte,"A mortgage that is to be ""eingelöset"" (redeemed) must have been pledged, not refused; single-letter Kurrent confusion.",
25,025,2,transcription-note,Caesirt,cassirt,"""eingelöset und cassirt"" (redeemed and annulled) is the standard pairing for extinguishing a mortgage.",
25,025,2,transcription-note,dann ich selbst zu Ewer Durchlaucht,dann komme ich selbst zu Ewer Durchlaucht,A verb of motion is required; likely omitted in copying.,
25,025,2,transcription-note,90000 fl,90000 Rthl (or a different sum),"A gulden figure is unexpected among South Prussian mortgage sums; figure and unit both doubtful, but left as written.",
26,026,1,transcription-note,Kontopper,"Kontopper (Kontopp, Kr. Grünberg)",place-name form retained; noted only because the same estate appears on p.3 as 'Mondopper',
26,026,2,transcription-note,Erlaffette,Estaffette,"an express courier from Stettin fits the context, and 'Estaffette' appears (as 'Estastette') on p.3; long-s/f confusion in Kurrent",
26,026,2,transcription-note,erſtichte,ersuchte,'that Your Serene Highness requested him' gives the required sense,
26,026,2,transcription-note,Biderst,bieder(e)n / Bidermann,cf. 'der Bidermann' on p.3; rendered here as 'upright',
26,026,3,transcription-note,Mondopper,Kontopper,the same mortgage is called 'Kontopper' twice earlier in the letter; K/M confusion in Kurrent capitals,
26,026,3,transcription-note,Estastette,Estaffette,double-f read as st; the termbase form is Estaffette (express courier),
26,026,3,transcription-note,dH,davon / dahin,unexplained abbreviation appearing twice on this page,
26,026,3,transcription-note,Kolzige,"Kolziger (Kolzig, Niederlausitz)",adjectival form of a place-name; retained as transcribed,
27,027,1,transcription-note,treuer Ansänglichkeit,treuer Anhänglichkeit,"""Anhänglichkeit"" (attachment) is the writer's standing formula, used again on page 2; ""Ansänglichkeit"" is not a word.",
27,027,1,transcription-note,die Heppige Lage,die heutige Lage,"""heutige"" (present-day) would fit the sense; Kurrent h/H and t/p confusions are plausible. Not folded into the translation.",
27,027,1,transcription-note,ist der einzige Ander auf den ich allein baar,"ist der einzige Anker, auf den ich allein baue","""Anker ... bauen"" (the anchor on which I build) is a period commonplace; r/n and u/a confusions in Kurrent.",
27,027,1,transcription-note,ihm im Erklärung gebeten,ihn um Erklärung gebeten,"Standard construction ""jemanden um Erklärung bitten"".",
27,027,1,transcription-note,weil er nur alle,weil er nur befahl / weil er nur allein,"The clause requires a verb; possibly ""befohlen"" displaced from the start of page 2.",
27,027,2,transcription-note,Joarnari,Tournure,"""der Sache eine solche Tournure geben"" (to give the affair such a turn) is a standard period idiom and matches the letter-shapes loosely.",
27,027,2,transcription-note,ihre Söhnen erschloßen sollen,ihre Zähne entblößen sollen / ihre Sünden erschließen,The following clause about stretching out claws suggests an animal image; no reading secure.,
27,027,2,transcription-note,beanten Wgbl,unterthänigst gehorsamster,Position in the subscription suggests a garbled deference formula.,
27,027,2,transcription-note,ersterberbe,ersterbe,Evident dittography of the standing closing formula.,
28,028,1,transcription-note,Trąbczyner,Wrąbczyner,Page 3 has both 'Trąbczyn' and 'Wrąbczyn'; the transcription may be inconsistent for one and the same place. Not folded into the translation.,
28,028,2,transcription-note,in D. Prozeße,in 2. Prozeße,"Two suits are then enumerated ('In dem ersten...', 'Im zweiten Prozeße'), so a numeral '2' misread as 'D.' is plausible. Not folded into the translation.",
28,028,2,transcription-note,Jwanski,Iwanski,Kurrent J/I are frequently indistinguishable; retained as transcribed.,
28,028,3,transcription-note,ich war de,ich würde,Kurrent 'würde' frequently miscaptured; the infinitive 'assistiren' requires it. Not folded into the translation.,
28,028,3,transcription-note,Interodie-,Interesse,Continuation on page 4 ('ist mein größtes Augenmerk') requires a singular noun subject such as 'Interesse'. Not folded into the translation.,
28,028,4,transcription-note,"id,",ich,Standard opening of the closing formula 'ich ersterbe in tiefster Ehrfurcht'.,
28,028,4,transcription-note,erthänigster.,unterthänigster Diener,The standard closing; the prefix and the noun appear to have dropped out of the transcription.,
29,029,1,transcription-note,die Ehr hatte,die Ehre hatte,"Apparent truncation of ""Ehre"".",
29,029,1,transcription-note,wor,worden bin,Page ends mid-word; the letter's text is cut off at the page break.,
29,029,2,transcription-note,die Ehe haben könnten,die Ehre haben könnte,"""Ehre"" for ""Ehe"" (single-letter loss), and first-person singular verb, as the formula requires.",
29,029,2,transcription-note,noch härten wären es,noch härter wäre es,"""härter"" (comparative) and singular ""wäre"".",
29,029,2,transcription-note,erstorben,ersterbe,"The standing closing formula is the present ""ersterbe""; ""erstorben"" is likely a Kurrent misreading.",
29,029,2,transcription-note,die Ehren haben,die Ehre haben,"Plural ""Ehren"" is anomalous in this formula.",
30,030,1,transcription-note,Rufbrägen,Aufträgen,"""mit wichtigen Aufträgen hieher gesandt"" (sent hither with important commissions) is the expected phrase; Kurrent Au-/Ru- and -ftr-/-fbr- confusions are common.",
30,030,1,transcription-note,Bewechung,Bewachung,"""unter strenger Bewachung arretirt"" is the idiom; a/e confusion in Kurrent.",
30,030,1,transcription-note,Ich bewirr,Ich bewies,"Parallel with the later ""Ich bewies ferner"" on page 2.",
30,030,1,transcription-note,7 sl:,7 pC: / 7 pro Cent,"A discount is normally expressed as a percentage; ""sl:"" is otherwise unexplained.",
30,030,1,transcription-note,5000 rtt,5000 Rthl,"""rtt"" appears to be an abbreviation of Reichsthaler, but is carried across as written.",
30,030,2,transcription-note,Stamen,Namen,"""daß er es auf seinem Namen eintragen laßen"" — Kurrent N/St confusion.",
30,030,2,transcription-note,Pehlen,Pohlen,"""die Pohlen versteckten sich hinter die von Napoleon gegebene Ordre"" (the Poles hid behind Napoleon's order) fits the context exactly.",
30,030,2,transcription-note,lyöchst,Höchstdieselben,"Court style: ""welche Höchstdieselben an Eysenhardt cedirt haben"".",
30,030,2,transcription-note,denia,Denier / Denar,"Idiom ""keinen Denier erhoben"" (not a penny drawn).",
30,030,3,transcription-note,geriren,remittiren,"""die Anweisung an mich zu remittiren"" (to remit the order to me) fits the following clause about returning it.",
30,030,3,transcription-note,Grosfügten,Großfürsten,"The Russian Grand Duke, consistent with the intended journey to Petersburg.",
30,030,3,transcription-note,von der Besitz,von dem Besitzer,Agreement and sense require a personal holder of the pledged mortgage.,
31,031,1,transcription-note,im paar wahr Stube und Bette hüthen müße,ein paar Wochen Stube und Bette hüthen müßen,'wahr' is likely a misreading of 'Wochen'; the sense requires 'a few weeks'.,
31,031,1,transcription-note,Confucum,Confusion,Obvious corruption.,
31,031,1,transcription-note,Jezt sezige ich hier,Jezt sitze ich hier,'sitze' fits the sense and the hand.,
31,031,2,transcription-note,Peision,Peisern,Peisern appears on p.4 as a place written to; 'Peision' is likely the same place misread.,
31,031,2,transcription-note,Honrichs / Henrichs / Herrrichs,Heinrichs (one person),Three spellings in three pages for what the context treats as one plenipotentiary.,
31,031,2,transcription-note,redvissirt,redressirt,Sense: 'put right'.,
31,031,2,transcription-note,intermitisch,interimistisch,'provisionally' fits the sense exactly.,
31,031,2,transcription-note,Spriteln / Sportelen,Sporteln,Sporteln = fees; the two forms are the same word.,
31,031,3,transcription-note,Es müßen dies alles nicht außer der Przespolewskische Sachen neue Geschichte sei,"Es müßen dies alles, nichts außer den Przespolewskischen Sachen, neue Geschichte",Reading 'nichts außer' gives the required sense: all new business except the Przespolewski matters.,
