letter,pad,page,kind,german,english,note,ruling
40,040,1,emendation-degrades,nur auf jedem höchst dero Schreiben,nicht nur auf jedes Höchstdero Schreiben,restores the nicht nur ... sondern auch correlative and the accusative,
40,040,1,emendation-degrades,2500 Rthl,250000 Rthl,the same mortgage is given as 250000 Rthl twice above,
40,040,2,name-check,,M. St.,name reported in the English is not in the German,
40,040,2,emendation-degrades,verdanken Invalid-Geschichte,verdammten Invaliden-Geschichte,fits the writer's tone and the frame,
41,041,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
41,041,1,emendation-uncertain,nüslich,unnüzlich / nicht nüzlich,The following 'weil' clauses argue against making the journey.,
41,041,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
41,041,3,unmarked-in-german,0 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
41,041,3,marker-check,,5 present,model reported 4 markers but emitted 5,
41,041,3,emendation-degrades,Lottore,Lottum,Graf Wylich und Lottum was a Prussian minister of the period; but the reading is not settled and is not carried into the translation.,
41,041,3,emendation-uncertain,Lohen,Dohna or Lehndorff,Speculative only; a Prussian count's name of similar Kurrent shape.,
41,041,3,emendation-degrades,Konckerten,Konferenzen,'the conferences or the Emperor shall have prepared something' fits the diplomatic context.,
41,041,3,emendation-degrades,Alantones,Adjutanten,'the present adjutants of the King (d. K.)' would suit 'would take fright at Your appearance'; wholly conjectural.,
41,041,4,unmarked-in-german,1 marked,4 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
41,041,4,emendation-degrades,Schnomchi,Schnomchi (unresolved),Not identifiable; possibly a corrupted Polish or Silesian surname. No confident reading offered.,
41,041,4,emendation-degrades,Traben,Traben (unresolved),May be a misreading of an estate name in the Kalisz district; not settled.,
42,042,1,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
42,042,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
42,042,3,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
42,042,3,marker-check,,3 present,model reported 2 markers but emitted 3,
42,042,3,glossary-mismatch,Wechsel,bill of exchange,termbase rendering not found in the English,
42,042,4,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
42,042,4,emendation-degrades,wird ich ihm noch 1500 Rthl,weil ich ihm noch 1500 Rthl,Sense requires a causal conjunction.,
42,042,5,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
42,042,6,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
42,042,6,marker-check,,3 present,model reported 2 markers but emitted 3,
42,042,6,emendation-uncertain,prorenetica,pro rata / Provision,Context is inflated reckoning of charges; the underlying word cannot be settled.,
42,042,7,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
42,042,7,emendation-degrades,Frau Fürstin Sacken,Fürstin von der Osten-Sacken,"A plausible identification, but the name is left as transcribed.",
43,043,1,glossary-mismatch,Wechsel,bill of exchange,termbase rendering not found in the English,
43,043,1,emendation-degrades,Honrichs,Heinrichs,Possible misreading of a commoner surname; left as transcribed.,
43,043,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
44,044,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
44,044,1,marker-check,,1 present,model reported 2 markers but emitted 1,
44,044,1,emendation-degrades,Constier,Cassirer,"Named alongside the book-keeper (Buchhalter) of a merchant house; ""Cassirer"" (cashier) would fit the office. Not admitted into the translation.",
44,044,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
44,044,2,emendation-uncertain,Mathein,Matthei / Matthäi,"Possibly a Berlin creditor's name miscopied; flagged only, not altered.",
45,045,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
45,045,1,glossary-mismatch,Wechsel,bill of exchange,termbase rendering not found in the English,
45,045,1,emendation-uncertain,Vandertahr,van der Lahr / von der Lahn,"The same creditor appears later as ""p. Lahr"", ""von der Lahn"" and ""Lahn""; all are likely one name variously misread.",
45,045,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
45,045,3,unmarked-in-german,0 marked,7 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
45,045,3,marker-check,,7 present,model reported 5 markers but emitted 7,
45,045,3,emendation-degrades,Justburg: Hawich,Justizbürgermeister Hawich,"""Justburg:"" is an abbreviation with a colon; the office is justice-burgomaster.",
46,046,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
46,046,1,marker-check,,1 present,model reported 7 markers but emitted 1,
46,046,1,emendation-uncertain,adtatorten,Adjutanten? / Actorum?,"Immediately followed by 'die Atten liegen im Appellatorio', suggesting a legal-file context; reading unsettled.",
46,046,1,emendation-degrades,Cortapp,unidentified banking house,Name is not identifiable; retained as transcribed per house rule.,
46,046,2,name-check,,Wilhelm von Lämer,name reported in the English is not in the German,
46,046,2,emendation-uncertain,Vorillungen,Verwirrungen / Vorstellungen,"Context of pity suggests 'Verwirrungen' (confusions, troubles); unsettled.",
46,046,2,emendation-uncertain,Lämer,Lämmer? Lehmer? Löper?,"Personal name unreliable in this transcription; not identifiable, retained as written.",
47,047,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
47,047,1,glossary-mismatch,Ewr Hochfürstliche Durchlaucht,Your Most Serene Highness,termbase rendering not found in the English,
47,047,1,emendation-uncertain,Hönnricht,Hönnrich / Hönricht (?),name form unstable; possibly the same person as elsewhere spelled differently,
47,047,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
47,047,3,unmarked-in-german,0 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
47,047,3,marker-check,,5 present,model reported 4 markers but emitted 5,
47,047,4,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
47,047,4,emendation-degrades,Casse fortuit,casus fortuitus,legal term of art for chance events,
47,047,4,emendation-uncertain,Drevic,Drewitz (?),place name form unstable,
47,047,5,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
48,048,1,name-check,Sachßen,,name in the German is absent from the English,
48,048,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
48,048,2,emendation-uncertain,hanttene,baaren / rückständigen,some qualifier of 'Intressen' (cash / outstanding interest) is expected; the transcribed form is not a word.,
48,048,2,emendation-degrades,Güsche,Gütchen,a small holding of several Hufen appropriated by Honrichs would fit; purely conjectural.,
49,049,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
49,049,1,emendation-uncertain,schulm,schicken / schaffen,a verb of sending or procuring is required by the object 'das Eysen',
49,049,1,emendation-uncertain,Michaelis Lahr,Michaelis Jahr / Michaelis-Jahr (Michaelmas term),L/J confusion in Kurrent; 'Michaelis Jahr' or a Michaelmas payment date would suit 'und alle Berliner Kosten befriediget',
49,049,1,emendation-uncertain,Bogadel,Bogaczewo / Bogdal (?),"place name not otherwise attested in this correspondence; the letter is written at Kontop, so 'hierher nach Bogadel' is geographically odd",
49,049,1,emendation-degrades,Schenck,Scheu,same office named twice with different surnames; one is likely a misreading,
50,050,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
50,050,1,untranslated,,"In the year 1808, up to the 14th of February, I had become i",German function words survive in the English,
50,050,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
50,050,2,emendation-degrades,p. vom Trübin feld,p. von Triebenfeld,"Same person as page 1; ""p."" = praedictus/pp., ""the said"".",
50,050,2,emendation-degrades,geheinen Post Rath,geheimen Post Rath,"m/n minim confusion; ""Privy Post Councillor"".",
50,050,2,emendation-degrades,Ihnen 1000 Rthl zu bezahlen,ihm 1000 Rthl zu bezahlen,"Refers to von der Lahr, singular; ""Ihnen"" is likely a scribal slip. Not folded into the translation.",
51,051,1,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
51,051,1,glossary-mismatch,Pohlen,Poland,termbase rendering not found in the English,
51,051,1,emendation-uncertain,Original Buren,Original-Papiere / Original-Briefe,"'Buren' has no sense here; a word for documents is expected, matching the 'original Piegen' held back below.",
51,051,1,emendation-uncertain,original Piegen,original Papiere / original Quittungen,Same context as above; 'Piegen' looks like a Kurrent misreading of a word for papers.,
