letter,pad,page,kind,german,english,note,ruling
8,008,1,flagged,wenn ich das Jammer geschrey laßen muß,when I must hear the cry of woe,"alt: ""when I must let the cry of woe [go unanswered]"" – ""laßen"" a | Three readings (lassen / lesen / hören) are all close in Kurrent and differ in sense.",
8,008,1,flagged,daß die Sache mit 112000 dH abgemacht ſeyn ſolle,that the matter is to be settled with 112000 dH,"alt: ""dH"" may abbreviate a currency (Ducaten? Gulden?) or be an e | Abbreviation not resolvable.",
8,008,1,flagged,Mann schweizt gewalt den Wochen,One sweats mightily these weeks,"alt: ""Man schwitzt gewaltig die Wochen"" = ""there has been mighty  | Flagged rather than settled.",
8,008,1,flagged,durch dem adten B.,through the [uncertain: adten] B. –,"alt: possibly ""durch den alten B."" = ""through the old B."" | Cannot be settled.",
8,008,1,flagged,dHl. z. M. v. Kirchen selbst die Parthey anzusehen sey,Herr [illegible] z. M. v. Kirchen is himself to be regarded as the party,"alt: The abbreviations ""dHl. z. M."" may conceal a title (""der Her | Abbreviation chain unresolvable.",
8,008,1,flagged,weil er als O Vormund in der Sache paradiere,since he parades in the matter as guardian,"alt: ""O Vormund"" may be ""Ober-Vormund"" (chief guardian) or ""Oberv | Flagged rather than expanded.",
8,008,1,flagged,so wäre alles nach Becke geſandt,then all would have been sent to Becke,"alt: ""nach Becke"" may be a place-name, or a corruption of an idio | Name carried across as transcribed.",
8,008,1,flagged,Papme brauche ich jezt nicht hierher,Papme I do not need here now,"alt: ""Papme"" may be a proper name or a corruption of ""Papiere"" (p | The plural ""die ſind"" suits ""Papiere"" better than a singular name.",
8,008,1,flagged,Außer ein paar Worte von kurischen Mandatarius,Apart from a few words from the Curonian Mandatarius,"alt: ""kurischen"" may be the adjective to the earlier ""Curz Mandat | ""Curz"" earlier and ""kurischen"" here are probably the same designation, but the form differs.",
8,008,1,flagged,und das in Ehrentwillen,and that for your honour's sake,"alt: ""und das um Ihrentwillen"" = ""and that for your sake"" – match | Flagged, not repaired.",
8,008,1,watchlist-spotcheck,"e. der Fürst glaubt mir, aber wir haben mächtige Feinde - Mann ",,"random sample on ""wir"" - not a suspected error, a probe on under-flagging",
10,010,1,unparseable,einen Lauf Geddel nach senden laßen,,"""Lauf Geddel"" is not a standard form; probably ""Laufzettel"" (a tracer slip), but as transcribed it does not resolve.",
10,010,1,unparseable,Die fehlinische Angelegenheit,,"""fehlinische"" is an adjective from an unidentified proper noun; carried across unaltered.",
10,010,1,unparseable,ist seinen Austroch nahe,,"""Austroch"" is not a German word; case of ""seinen"" is also wrong. Sense evidently ""Ausbruch"" (outbreak), but not settled.",
10,010,1,flagged,Er will abholet Ewr Durchlaucht Sache aufs Beste ordenen noch ehe er hier abgeht,He intends [uncertain: abholet] to settle Your Serene Highness's business in the,"alt: ""abholet"" may be a corruption of ""absolut"" (absolutely) or o | ",
10,010,1,flagged,noch ehe er hier abgeht,before he departs from here,"alt: ""still, before he departs"" — noch/nach watch-list; here noch | noch/nach",
10,010,1,flagged,aber ich glaube ohne ihm zu reussiren,but I believe I shall succeed without him,"alt: ""but I believe [it will succeed] without him"" — the subject  | ",
10,010,1,flagged,200000 Roſten,200000 [uncertain: Rosten — Russians?],"alt: ""Rosten"" could be a miswriting of ""Russen"" (Russians) or of  | ",
10,010,1,flagged,40000 Bauern,40000 peasants,"alt: ""Bauern"" may be a misreading of ""Bayern"" (Bavarians), which  | ",
10,010,2,unparseable,der Gräuel der Verwüstung alle Wege hauſen,,"Verb form and case do not agree (""hausen"" with singular subject; ""alle Wege"" unmarked); the sense is clear enough but th",
10,010,2,unparseable,Gedulden Sie sich nur noch Burge Zeit,,"""Burge Zeit"" is not German; probably ""kurze Zeit"", but not settled.",
10,010,2,unparseable,unstribt,,Not a German word; no confident reading.,
10,010,2,flagged,des K. A.,the K. A.,"alt: An abbreviation of uncertain expansion — possibly ""Kaiser Al | ",
10,010,2,flagged,ich muß darüber mein Urtheil bis kendiren,I must [uncertain: suspend] my judgement upon that,"alt: ""bis kendiren"" may be ""suspendiren"" (suspend) or ""dispensire | ",
10,010,2,flagged,"Sein Anheimen, daß ihm der E. Hardi hieher einladen. Geld einen Vorſpann Paß ſch","His suggestion, that the E. Hardi should invite him hither. That money should se","alt: Punctuation and syntax are broken; possibly ""daß ihm der E.  | ",
10,010,2,flagged,der Vergleich,the composition,"alt: ""the comparison"" or ""the settlement/compromise""; in this cor | ",
10,010,2,flagged,mann hat die Gnädiger Herr zu sehr unstribt,the Most gracious Lord has been too much [uncertain: unstribt],"alt: Possibly ""man hat Sie, Gnädiger Herr, zu sehr umstrickt"" = y | ",
10,010,1,watchlist-spotcheck, wird in Ulre über eine Armee von 200000 Mann sein. Unseres Kön,,"random sample on ""von"" - not a suspected error, a probe on under-flagging",
11,011,1,unparseable,dem Herrn „Werhard,,Stray opening quotation mark and a name that appears nowhere else; the same person is called 'Eberhardt' a few lines bel,
11,011,1,unparseable,und was verkümmern,,Verb without a governing construction; 'was' does not fit as object or conjunction.,
11,011,1,flagged,Nach einer reſten Verſicherung,According to a [uncertain: firm] assurance,"alt: ""After a first assurance"" (if reſten stands for ersten) | The word 'reſten' is not a German word; 'festen' (firm) and 'ersten' (first) are both plausible r",
11,011,1,flagged,Er halten Ewr Durchlaucht jährlich,Your Serene Highness will receive yearly,"alt: ""He holds/maintains Your Serene Highness yearly"" — but 'Erha | The split 'Er halten' could be a miswritten 'Erhalten' (receive) or 'Er hält' (he maintains)",
11,011,1,flagged,es adminisitiere die Güter war da wolle,let who will administer the estates,"alt: 'war' for 'wer' (who); as written 'war' is 'was', which does | Single-letter confusion; the idiom requires 'wer da wolle'.",
11,011,1,flagged,den nicht stören,then disturb you,alt: 'den' read as 'denn'/'dann' (then) or as accusative 'den' (h | den/denn/dann confusion changes whether a pronoun or an adverb is meant.,
11,011,1,flagged,ſelbſt fehlen glaubt er zu rück fordern zu können,he even believes he can demand back what is wanting,alt: If 'fehlen' stands for 'Fehlen'/'Fehlendes' the sense is 'wh | ,
11,011,2,unparseable,tausende von Zernmieden gehen hier ein,,'Zernmieden' is not a German word and no plausible reading is settled; the clause cannot be construed.,
11,011,2,unparseable,als Magirenn erklären ließe,,"'Magirenn' unrecoverable as written; probably a legal status, but not determinable from the text.",
11,011,2,unparseable,der in des guten Adolphs Haube schmelget und es schrecklich sich mälert,,Both verbs are unattested forms and the phrase 'in Adolphs Haube' does not construe; left as written.,
11,011,2,unparseable,B sagt der Fürst würde dies alleine beſondgen,,'beſondgen' is not a German word; 'besorgen' is likely but unsettled. Initial 'B' unidentified.,
11,011,2,unparseable,Ich ersterte,,Not a German form; stands in the position of the closing formula 'ersterbe'.,
11,011,2,flagged,die Vollmacht nicht abnehmen will,will not take the power of attorney from Cosmar,alt: 'abnehmen' could also mean 'will not withdraw/revoke the pow | 'jemandem die Vollmacht abnehmen' idiomatically means to take it away from him; 'nicht abneh,
11,011,2,flagged,Ewr Durchlaucht haben wie ja von dem Prinzen Adolph so viel Gutes gesagt,Your Serene Highness has indeed said so much good of Prince Adolph,alt: 'wie' for 'wir': 'as we have indeed said so much good of Pri | 'wie' is unmetrical here; 'ja' suggests the writer meant 'haben ja'.,
11,011,2,flagged,der Frist Hardenberg,Prince Hardenberg,alt: 'Frist' as written means 'term/deadline'; only 'Fürst' yield | Single-letter confusion; rendered as the title because no other reading parses.,
11,011,2,flagged,und ist mein Verschlag Ihnen genehm,and if my proposal is agreeable to you,alt: 'Verschlag' as written = 'partition/crate'; 'Vorschlag' = pr | ,
11,011,2,flagged,Rußland tritt und alle Menschliche Rechte in Pohlen im Staube,Russia treads all human rights in Poland into the dust,alt: As written 'tritt und' is defective; possibly 'tritt uns all | The stray 'und' leaves the clause ungrammatical; case of 'im Staube' should be 'in den Staub,
11,011,3,unparseable,Mann sagt Murat machen & pertacte,,"'& pertacte' is not construable; possibly a Latin or Italian tag, or a corrupt word. Verb 'machen' lacks agreement.",
11,011,3,unparseable,und wolle den König von Sachsen auch Napoleon einzerhoben,,'einzerhoben' is not a German word and the clause has no finite construction; left as written.,
11,011,3,flagged,die Ostere Armee,the Eastern Army,alt: 'Ostere' could be a misreading of 'Öſtre'/'Öſterreichiſche'  | 'Ostere' is not standard; both 'östliche' (eastern) and an abbreviation of 'österreichische',
11,011,3,flagged,auf den Kriegs Fuß gesagt wird,is being put on a war footing,alt: As written 'gesagt' = 'said'; the idiom requires 'gesetzt' ( | 'auf den Kriegsfuß setzen' is the fixed phrase; 'gesagt' does not construe.,
11,011,3,flagged,Sachen bleibt von Preußen besetzt,Saxony remains occupied by Prussia,alt: As written 'Sachen' = 'things/matters'; 'Sachsen' = Saxony | ,
11,011,1,watchlist-spotcheck,"m Herrn „Werhard so ſchleunig als möglich anhero zu ſenden, dam",,"random sample on ""als"" - not a suspected error, a probe on under-flagging",
12,012,1,unparseable,Das mag aber der Teufel nur allen thun kan man hier nichts ausrichten. wann man ,,Two clauses run together without a conjunction or punctuation boundary; 'nur allen thun' does not parse (possibly 'nur a,
12,012,1,unparseable,Auf habe überdies die Stände schon dagegen protestirt,,"'Auf habe' has no parseable subject; 'habe' (1st/3rd sg. subjunctive) does not agree with plural 'die Stände', which wou",
12,012,1,unparseable,obgleich er jezt einen Schurubars trägt,,'Schurubars' is not a recognisable German word; left untranslated as a proper noun / unidentified term. Possibly a garbl,
12,012,1,flagged,Schicken Ewer durchlaucht die 200 Ducaten eiligst,Send Your Serene Highness the 200 ducats with all haste,"alt: ""May Your Serene Highness send the 200 ducats with all haste | The case of 'Ewer durchlaucht' is not marked; as written the phrase can be read either as an",
12,012,1,flagged,den da wäre ſo gut die Sachen jezt ſtehen,"for then, as well as matters now stand","alt: ""for then, however well matters now stand"" (concessive: 'so  | 'so gut ... stehen' is ambiguous between a comparative and a concessive clause; 'den' for 'd",
12,012,1,flagged,wegen den von ihm gegebenen Revers,as regards the written undertaking given by him,"alt: ""on account of the written undertaking given to him"" — 'von  | The dative/agent construction is clear grammatically but the referent of 'ihm' (the young ge",
12,012,1,flagged,"Es könte sein, daß er Ihnen sehr benötiget werden dürfte",It could be that you might have great need of it,"alt: ""It could be that he might come to be very much needed by yo | 'er' can refer to der Revers (masculine) or to the person last discussed.",
12,012,1,flagged,und ein selbst entworfenes Projut zur Constitution hergeschickt - darauf aber ni,and has sent here a project for a constitution drafted by himself — but has paid,"alt: ""...— but no heed has been paid to it"" (impersonal passive:  | The subject of 'nicht geachtet' is unexpressed; 'darauf aber nicht geachtet' most naturally ",
12,012,1,flagged,Auf habe überdies,"Besides, ... have",alt: 'Auf' as a mistranscription of 'Auch' or of 'Auf [dem Congre | The clause has no coherent subject as transcribed.,
12,012,1,watchlist-spotcheck,en Revers sehen Sie Sich wohl vor — Wie ich höhre haben Sie ja ,,"random sample on ""vor"" - not a suspected error, a probe on under-flagging",
13,013,1,unparseable,kurzelt H. Cammer und einen und den andern Fach den ist er überall von selbst ve,,No finite verb governing the clause; 'kurzelt' is not a German word; case and connectives inconsistent.,
13,013,1,unparseable,gefaß spiele im jeder mit seine Puppe,,"'gefaß' and 'im' unaccountable; probably corrupt for 'gefaßt'/'nur' — rendered loosely as an idiom, sense not settled.",
13,013,1,unparseable,Sehr schleun ist es daß die Menschen zu oft ihre Meinungen ändern,,'schleun' is not an attested adjective form; the intended word (schlimm? schleunig?) cannot be determined.,
13,013,1,unparseable,"Geben und Gott des Pourtales bald schreibt, den wird man wieder andere Seite auf",,"Syntax broken at several points ('Geben und Gott', 'des', 'andere Seite aufziehe' without article or inflection).",
13,013,1,unparseable,den schon Bubken die Ellenbogen heraus,,'Bubken' unidentifiable (garment? name?); verb of motion omitted.,
13,013,1,unparseable,Erbarmen ſich Ewr Durchlaucht und ſchulen ja die 200 tℓ. auch noch sobald als mö,,'schulen' ambiguous (schicken/schulden); the transition to the blank forms lacks any verb or conjunction; 'I' before 'fr,
